date,article_count,moving_average,delta,is_peak
2025-10-10,1967,1628.5714285714287,338.42857142857133,False
2025-10-11,1006,1661.4285714285713,-655.4285714285713,False
2025-10-12,870,1658.7142857142858,-788.7142857142858,False
2025-10-13,1863,1655.7142857142858,207.28571428571422,False
2025-10-14,2006,1653.142857142857,352.8571428571429,False
2025-10-15,1782,1669.4285714285713,112.57142857142867,False
2025-10-16,1911,1630.7142857142858,280.2857142857142,False
2025-10-17,1791,1629.2857142857142,161.71428571428578,False
2025-10-18,844,1604.142857142857,-760.1428571428571,False
2025-10-19,858,1581.0,-723.0,False
2025-10-20,1912,1579.2857142857142,332.7142857142858,False
2025-10-21,1941,1586.2857142857142,354.7142857142858,False
2025-10-22,2020,1577.0,443.0,False
2025-10-23,1866,1611.0,255.0,False
2025-10-24,1859,1604.5714285714287,254.42857142857133,False
2025-10-25,1052,1614.2857142857142,-562.2857142857142,False
2025-10-26,1037,1644.0,-607.0,False
2025-10-27,1873,1669.5714285714287,203.42857142857133,False
2025-10-28,2002,1664.0,338.0,False
2025-10-29,1845,1672.7142857142858,172.28571428571422,False
2025-10-30,1932,1647.7142857142858,284.2857142857142,False
2025-10-31,1016,1657.142857142857,-641.1428571428571,False
2025-11-01,907,1536.7142857142858,-629.7142857142858,False
2025-11-02,854,1516.0,-662.0,False
2025-11-03,1884,1489.857142857143,394.1428571428571,False
2025-11-04,1780,1491.4285714285713,288.57142857142867,False
2025-11-05,2116,1459.7142857142858,656.2857142857142,False
2025-11-06,1890,1498.4285714285713,391.57142857142867,False
2025-11-07,1701,1492.4285714285713,208.57142857142867,False
2025-11-08,958,1590.2857142857142,-632.2857142857142,False
2025-11-09,889,1597.5714285714287,-708.5714285714287,False
2025-11-10,1775,1602.5714285714287,172.42857142857133,False
2025-11-11,1929,1587.0,342.0,False
2025-11-12,1856,1608.2857142857142,247.71428571428578,False
2025-11-13,1946,1571.142857142857,374.8571428571429,False
2025-11-14,1882,1579.142857142857,302.8571428571429,False
2025-11-15,1120,1605.0,-485.0,False
2025-11-16,1372,1628.142857142857,-256.1428571428571,False
2025-11-17,1985,1697.142857142857,287.8571428571429,False
2025-11-18,1918,1727.142857142857,190.8571428571429,False
2025-11-19,1916,1725.5714285714287,190.42857142857133,False
2025-11-20,1888,1734.142857142857,153.8571428571429,False
2025-11-21,1783,1725.857142857143,57.14285714285711,False
2025-11-22,1003,1711.7142857142858,-708.7142857142858,False
2025-11-23,962,1695.0,-733.0,False
2025-11-24,1873,1636.4285714285713,236.57142857142867,False
2025-11-25,1942,1620.4285714285713,321.57142857142867,False
2025-11-26,1905,1623.857142857143,281.1428571428571,False
2025-11-27,1923,1622.2857142857142,300.7142857142858,False
2025-11-28,1851,1627.2857142857142,223.71428571428578,False
2025-11-29,1123,1637.0,-514.0,False
2025-11-30,935,1654.142857142857,-719.1428571428571,False
2025-12-01,1703,1650.2857142857142,52.71428571428578,False
2025-12-02,1814,1626.0,188.0,False
2025-12-03,1917,1607.7142857142858,309.2857142857142,False
2025-12-04,1786,1609.4285714285713,176.57142857142867,False
2025-12-05,1707,1589.857142857143,117.14285714285711,False
2025-12-06,969,1569.2857142857142,-600.2857142857142,False
2025-12-07,955,1547.2857142857142,-592.2857142857142,False
2025-12-08,870,1550.142857142857,-680.1428571428571,False
2025-12-09,1736,1431.142857142857,304.8571428571429,False
2025-12-10,1948,1420.0,528.0,False
2025-12-11,1795,1424.4285714285713,370.57142857142867,False
2025-12-12,1690,1425.7142857142858,264.2857142857142,False
2025-12-13,917,1423.2857142857142,-506.2857142857142,False
2025-12-14,1464,1415.857142857143,48.14285714285711,False
2025-12-15,1861,1488.5714285714287,372.42857142857133,False
2025-12-16,1811,1630.142857142857,180.8571428571429,False
2025-12-17,1913,1640.857142857143,272.1428571428571,False
2025-12-18,1917,1635.857142857143,281.1428571428571,False
2025-12-19,1788,1653.2857142857142,134.71428571428578,False
2025-12-20,905,1667.2857142857142,-762.2857142857142,False
2025-12-21,854,1665.5714285714287,-811.5714285714287,False
2025-12-22,1725,1578.4285714285713,146.57142857142867,False
2025-12-23,1776,1559.0,217.0,False
2025-12-24,1537,1554.0,-17.0,False
2025-12-25,622,1500.2857142857142,-878.2857142857142,False
2025-12-26,1485,1315.2857142857142,169.71428571428578,False
2025-12-27,876,1272.0,-396.0,False
2025-12-28,765,1267.857142857143,-502.8571428571429,False
2025-12-29,1637,1255.142857142857,381.8571428571429,False
2025-12-30,1713,1242.5714285714287,470.42857142857133,False
2025-12-31,1453,1233.5714285714287,219.42857142857133,False
